server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:14:03.029,849839,walk,-0.1118,0.21,1.5625,-8.7891,12.7563,-8.667
2025-05-29 06:14:03.079,849889,walk,0.0322,-0.0591,1.1519,-5.3711,-2.3193,-3.3569
2025-05-29 06:14:03.129,849939,walk,-0.3374,1.1211,2.4336,-0.6104,15.7471,-3.2959
2025-05-29 06:14:03.179,849989,walk,-0.0713,0.335,1.6055,-6.2866,8.1177,1.4038
2025-05-29 06:14:03.229,850039,walk,0.1094,0.061,0.8643,-0.3662,-8.606,4.2725
2025-05-29 06:14:03.279,850089,walk,-0.249,-0.0117,0.9121,-8.4839,-2.9297,-6.897
2025-05-29 06:14:03.329,850139,walk,-0.0464,-0.0176,1.3726,-7.1411,8.9111,-5.6152
2025-05-29 06:14:03.381,850189,walk,0.1782,0.0039,0.8794,-2.8076,-3.7842,-3.479
2025-05-29 06:14:03.429,850239,walk,-0.3096,1.0444,2.4985,-4.6997,20.874,-6.6528
2025-05-29 06:14:03.479,850289,walk,-0.0703,0.2637,1.7163,-4.2114,6.5308,3.0518
2025-05-29 06:14:03.529,850339,walk,0.0869,0.249,0.7754,0.6714,-7.9956,4.0283
2025-05-29 06:14:03.580,850389,walk,-0.3311,0.1455,1.6963,-11.9019,7.6904,-11.4746
2025-05-29 06:14:03.634,850439,walk,0.0557,-0.1323,1.0005,-9.5215,5.5542,-6.8359
2025-05-29 06:14:03.681,850489,walk,0.1611,-0.27,0.8691,-3.8452,-4.9438,-2.6245
2025-05-29 06:14:03.729,850539,walk,-0.1416,0.8447,2.1699,-3.8452,22.7661,-4.7607
2025-05-29 06:14:03.782,850589,walk,0.0107,-0.0322,1.3403,-1.2817,4.1504,4.9438
2025-05-29 06:14:03.829,850639,walk,0.0898,-0.0029,0.6792,-1.77,-10.1929,6.1646
2025-05-29 06:14:03.879,850689,walk,-0.4409,-0.0854,1.7559,-18.8599,-0.061,-11.3525
2025-05-29 06:14:03.929,850739,walk,-0.1299,0.0068,1.3232,-6.4087,8.1177,-6.8359
2025-05-29 06:14:03.980,850789,walk,0.1401,-0.1729,0.8389,-4.1504,-5.188,-2.3193
2025-05-29 06:14:04.034,850839,walk,-0.1445,0.5562,1.6953,-5.0659,19.4702,1.5869
2025-05-29 06:14:04.079,850889,walk,-0.0337,0.1499,1.2075,-1.5869,1.3428,5.3101
2025-05-29 06:14:04.129,850939,walk,0.1001,0.0522,0.6445,-1.8311,-9.7046,3.479
2025-05-29 06:14:04.181,850989,walk,-0.3638,0.3677,2.0713,-19.4092,6.5918,-11.8408
2025-05-29 06:14:04.229,851039,walk,0.0493,0.4214,1.0869,-7.2632,9.2773,-9.2773
2025-05-29 06:14:04.279,851089,walk,0.0649,0.0259,0.8672,-8.1787,-5.5542,-3.6621
2025-05-29 06:14:04.329,851139,walk,-0.1099,0.5576,2.1006,-5.6763,24.5361,0.3052
2025-05-29 06:14:04.379,851189,walk,0.0132,-0.0098,1.0967,-3.1128,2.0142,3.6011
2025-05-29 06:14:04.429,851239,walk,0.0698,-0.0054,0.5703,-4.4556,-8.9111,4.6997
2025-05-29 06:14:04.479,851289,walk,-0.4204,0.4414,1.8013,-19.9585,0.3052,-12.2681
2025-05-29 06:14:04.530,851339,walk,0.0825,0.0156,0.9907,-5.127,9.0332,-6.1035
2025-05-29 06:14:04.579,851389,walk,0.1587,-0.2202,0.9365,-7.6904,-0.4883,-4.0283
2025-05-29 06:14:04.631,851439,walk,-0.4023,0.1504,2.4868,-3.7842,17.0288,3.1128
2025-05-29 06:14:04.679,851489,walk,-0.0903,0.23,1.3633,-3.3569,5.3101,5.9814
2025-05-29 06:14:04.730,851539,walk,0.0894,0.0928,0.5,-2.7466,-6.958,3.7842
2025-05-29 06:14:04.779,851589,walk,-0.3437,0.4907,1.4863,-17.7612,-3.1128,-14.0381
2025-05-29 06:14:04.832,851639,walk,-0.0601,0.3262,1.1768,-5.127,10.1929,-6.0425
2025-05-29 06:14:04.879,851689,walk,0.0908,-0.1885,0.9585,-7.5684,-1.1597,-2.3804
2025-05-29 06:14:04.930,851739,walk,-0.3599,0.9751,2.4346,-4.8218,22.0947,-2.1973
2025-05-29 06:14:04.979,851789,walk,0.0161,-0.0186,1.106,-2.3804,1.8921,4.8828
2025-05-29 06:14:05.030,851839,walk,0.1313,-0.0571,0.5459,-4.3335,-10.5591,4.2114
2025-05-29 06:14:05.080,851889,walk,-0.3955,-1.062,1.8223,-9.5825,11.3525,-4.5166
2025-05-29 06:14:05.129,851939,walk,-0.0937,0.1304,1.1973,-11.9019,7.2632,-6.2256
2025-05-29 06:14:05.179,851989,walk,0.0981,-0.2158,0.7891,-5.9204,-4.6997,-1.5869
2025-05-29 06:14:05.230,852039,walk,-0.4834,0.4248,2.6724,-5.0049,19.165,1.9531
