server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:01:25.089,91900,rest,0.02,0.0054,0.9995,-4.5166,-0.5493,-1.4038
2025-05-29 06:01:25.139,91950,rest,0.0273,0.0107,0.9985,-4.5166,-0.4272,-1.3428
2025-05-29 06:01:25.191,92000,rest,0.0225,0.0068,0.9956,-4.5166,-0.4883,-1.3428
2025-05-29 06:01:25.240,92050,rest,0.022,0.0044,0.9946,-4.3945,-0.4883,-1.4648
2025-05-29 06:01:25.289,92100,rest,0.0205,0.0107,0.998,-4.5166,-0.6104,-1.4648
2025-05-29 06:01:25.340,92150,rest,0.0239,0.0083,0.9951,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:25.389,92200,rest,0.021,0.0073,1.0,-4.3945,-0.4272,-1.4648
2025-05-29 06:01:25.444,92250,rest,0.0244,-0.001,0.9946,-4.5776,-0.6104,-1.3428
2025-05-29 06:01:25.489,92300,rest,0.0205,0.0078,0.9961,-4.4556,-0.4272,-1.4648
2025-05-29 06:01:25.539,92350,rest,0.0244,0.0068,0.9976,-4.5166,-0.3662,-1.5259
2025-05-29 06:01:25.589,92400,rest,0.022,0.0112,0.9956,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:25.639,92450,rest,0.022,0.0059,0.9985,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:25.690,92500,rest,0.0225,0.0122,0.9941,-4.3945,-0.5493,-1.4038
2025-05-29 06:01:25.739,92550,rest,0.0205,0.0083,1.0,-4.4556,-0.5493,-1.3428
2025-05-29 06:01:25.793,92600,rest,0.022,0.0088,0.9995,-4.5166,-0.4272,-1.4648
2025-05-29 06:01:25.839,92650,rest,0.0225,0.0068,0.9941,-4.4556,-0.5493,-1.5259
2025-05-29 06:01:25.889,92700,rest,0.0225,0.021,0.998,-4.5166,-0.5493,-1.5259
2025-05-29 06:01:25.939,92750,rest,0.0225,0.0015,0.9971,-4.5776,-0.5493,-1.4038
2025-05-29 06:01:25.990,92800,rest,0.0259,0.0107,0.998,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:26.039,92850,rest,0.0244,0.0015,0.998,-4.5166,-0.4883,-1.2207
